uid,group,total_spent
1036236,B,25.52
1048735,B,0
1043450,A,0
1038746,A,0
1049735,B,0
1031177,A,0
1035742,B,0
1034902,A,0
1038693,B,0
1034068,B,0
1030423,B,0
1043074,A,0
1035694,A,0
1031600,B,0
1045697,A,0
1043798,A,0
1037979,B,0
1045820,B,0
1035854,A,0
1034983,A,0
1038837,A,0
1045607,B,0
1033583,A,0
1043446,B,0
1042305,B,0
1033312,A,0
1031326,B,0
1039595,B,0
1045471,A,0
1035146,B,0
1045673,A,0
1031319,A,0
1047461,A,0
1033507,A,0
1036193,A,0
1049621,B,0
1041954,A,0
1035398,B,0
1044080,B,0
1048997,B,0
1047908,B,0
1036302,A,0
1037676,A,0
1035689,A,0
1033399,B,0
1049446,A,0
1033948,B,0
1035864,B,0
1049702,B,0
1038826,A,0
1047637,B,0
1047589,B,0
1030587,A,0
1036558,B,0
1036000,A,0
1034907,B,0
1047228,A,0
1032694,B,0
1046961,A,0
1042824,B,0
1040315,B,0
1033673,B,0
1043379,A,0
1032028,B,0
1036296,A,0
1034011,B,0
1040829,A,0
1034370,A,0
1039888,A,0
1039588,B,0
1042021,A,0
1036511,A,0
1032481,B,0
1032110,A,0
1030180,A,0
1033333,B,0
1040235,B,0
1041755,A,0
1035443,A,0
1035710,B,0
1039943,A,0
1047115,B,0
1047663,B,0
1049219,A,0
1048353,B,0
1035445,B,0
1049319,B,35.63
1040494,A,0
1049809,A,0
1036566,A,0
1030549,B,0
1041946,A,0
1041401,A,30.68
1044567,B,0
1034914,A,0
1040060,B,0
1048550,B,0
1044155,B,0
1041496,B,0
1046194,B,0
1030785,A,0
1049574,B,0
1048299,A,0
1044235,B,37.14
1032723,A,0
1044597,A,0
1046794,B,0
1045534,A,0
1035820,A,0
1033585,B,0
1041810,A,0
1045531,B,0
1030252,B,0
1045212,B,0
1040538,B,0
1032539,A,0
1037026,B,0
1040711,B,0
1036656,B,0
1031785,A,0
1036901,A,0
1034743,B,0
1043935,A,0
1031399,B,0
1032358,A,0
1040294,B,0
1037259,A,0
1049558,A,0
1045727,B,0
1030257,B,0
1046945,A,0
1044083,B,0
1043098,B,0
1046597,B,0
1036931,B,0
1041172,A,0
1042979,A,0
1040648,A,0
1039444,B,0
1037234,B,0
1032710,B,0
1045306,A,0
1048770,B,0
1042999,B,0
1042913,A,0
1032586,B,0
1040843,A,0
1049749,B,0
1037882,A,0
1044955,A,0
1031337,B,0
1046248,B,0
1032115,A,0
1030153,B,0
1046701,B,0
1031533,A,0
1040239,B,0
1031000,B,0
1038996,B,0
1046630,A,0
1045994,A,0
1036556,A,0
1047720,A,0
1034593,A,0
1037430,A,0
1045580,A,0
1044622,B,0
1039211,B,0
1041488,B,0
1048026,B,0
1046453,B,0
1037053,B,0
1049857,B,0
1035707,A,0
1040305,B,0
1037531,A,0
1033173,B,0
1037562,A,0
1030634,A,0
1043790,B,0
1033526,B,0
1049874,A,29.89
1030718,B,0
1041559,B,0
1048123,B,0
1048555,B,0
1044058,B,0
1046470,B,0
1031671,A,0
1036231,B,0
1033846,A,0
1032628,A,0
1038610,B,0
1049391,B,0
1049658,B,61.86
1031589,B,0
1047036,B,0
1040391,B,0
1039137,B,0
1044696,A,0
1037321,B,0
1036833,A,0
1036092,B,0
1049868,B,0
1044803,B,0
1031725,A,0
1035709,B,0
1046271,A,0
1047697,A,0
1046777,B,0
1049349,B,0
1036861,B,0
1032933,B,0
1044416,B,0
1035338,B,0
1042579,A,0
1037763,A,0
1048243,B,21.43
1047242,B,0
1033413,A,0
1032201,A,0
1030804,B,0
1042745,A,161.44
1037512,B,0
1031912,A,0
1031767,B,0
1040374,A,33.24741396208377
1031961,B,0
1048784,A,0
1032720,B,0
1044900,B,0
1049359,B,0
1040345,A,0
1039983,A,0
1049731,A,0
1047941,B,0
1044685,B,0
1038571,A,46.95
1034064,B,0
1045504,B,0
1042741,B,127.55
1041011,B,0
1041267,B,0
1046601,A,0
1041178,A,0
1038289,A,74.07
1049404,B,0
1034396,B,0
1049503,B,0
1045818,B,0
1049964,B,0
1036910,B,0
1044811,A,0
1040204,B,0
1036549,B,130.07
1034361,A,0
1042450,A,0
1047509,A,0
1030613,B,0
1031002,B,0
1046966,B,0
1040937,A,0
1038265,A,0
1030722,A,0
1033172,A,0
1036986,B,0
1046103,A,0
1035098,B,0
1039818,A,0
1041857,B,0
1039344,B,0
1033009,B,0
1038309,A,0
1047019,A,0
1030348,B,0
1030994,B,0
1042765,B,0
1036721,A,0
1037533,A,0
1043030,B,0
1047826,A,0
1038162,A,0
1035902,B,0
1031494,A,0
1037105,B,0
1042755,B,0
1034529,A,0
1032603,B,0
1048013,B,0
1040090,A,0
1040781,A,0
1043718,A,0
1040401,B,0
1044252,B,0
1034484,A,0
1037985,B,0
1047739,A,0
1033849,A,0
1046850,B,0
1032671,A,0
1031907,A,0
1045722,B,0
1035551,B,0
1047527,A,0
1034601,B,0
1048684,A,0
1035865,A,0
1048705,A,0
1048486,A,0
1036034,B,0
1035708,B,0
1031360,B,0
1047483,A,0
1045397,B,0
1046963,A,0
1045037,B,0
1045536,B,0
1036700,A,0
1047127,A,95.05
1047002,B,0
1049808,B,0
1035088,B,0
1042182,B,0
1030136,A,0
1046748,B,0
1030503,A,0
1047609,B,0
1033452,A,0
1031532,B,0
1031822,B,0
1043641,A,0
1034032,A,0
1039681,A,0
1041756,A,0
1045341,A,0
1036280,A,0
1038516,A,0
1031746,B,0
1048056,B,0
1044131,A,0
1038331,A,0
1047835,A,0
1032096,B,0
1038297,B,0
1035825,A,0
1046997,B,0
1040548,B,71.61
1043056,B,0
1031495,A,0
1032084,A,0
1048966,A,0
1043241,A,0
1036035,B,0
1037034,B,0
1047631,A,0
1031105,B,0
1035504,A,0
1043443,B,0
1038529,B,0
1038703,B,0
1041640,A,0
1040336,A,0
1031140,A,0
1036385,A,0
1047837,B,0
1044973,A,0
1033460,A,0
1035238,A,0
1045496,B,0
1045620,B,0
1046348,B,0
1032773,A,0
1031986,A,0
1035788,A,0
1047408,B,0
1041539,B,0
1037846,A,0
1032451,A,0
1038430,A,0
1035399,B,0
1048157,A,0
1032475,A,0
1038814,B,0
1040344,B,0
1040838,A,0
1046655,B,0
1047763,B,0
1031036,A,0
1040248,B,0
1047295,A,0
1039394,A,0
1032073,A,0
1035991,A,0
1039761,B,0
1039100,A,0
1047549,A,0
1042670,A,0
1038072,B,0
1049006,A,0
1043662,A,0
1045966,A,0
1036101,A,0
1042285,B,147.5533810306442
1038532,A,0
1048217,A,0
1039116,A,0
1036491,A,0
1046857,A,0
1034906,A,0
1035180,B,0
1047723,B,0
1041133,B,0
1034195,A,0
1042962,A,0
1041576,B,0
1036701,B,0
1044020,B,0
1048605,B,0
1038743,A,0
1034294,B,0
1040608,A,0
1039612,A,0
1036264,A,0
1031015,A,0
1033467,A,0
1032868,B,0
1033105,B,0
1034225,B,58.53
1040641,A,0
1041477,A,0
1048188,B,0
1035256,A,0
1031178,A,0
1042368,A,0
1039055,B,0
1040681,B,0
1041871,B,0
1040395,B,0
1042973,A,0
1043317,B,0
1036245,B,0
1047858,B,0
1041009,A,0
1031260,B,0
1038834,B,0
1035438,B,0
1031738,B,0
1038158,A,0
1032469,B,0
1036339,B,0
1032278,A,0
1046193,B,0
1031542,A,0
1033301,B,0
1031088,B,0
1036393,B,0
1034688,B,0
1039785,A,0
1049165,B,0
1036591,B,0
1048945,A,0
1035626,A,0
1034003,B,0
1030370,B,0
1038290,B,0
1036038,A,0
1045105,A,0
1042200,B,0
1032064,A,0
1036677,B,0
1047557,A,0
1040826,B,0
1041839,B,0
1035233,B,0
1040815,B,0
1038869,A,0
1034780,A,0
1042472,B,0
1035057,B,14.200020008540804
1037994,B,0
1042893,B,0
1049595,B,0
1040341,A,0
1036031,A,0
1048855,A,0
1038574,B,0
1038348,B,0
1042138,A,0
1031485,B,0
1049310,B,0
1048729,B,0
1046133,A,0
1042736,A,0
1039359,B,0
1044524,A,0
1041112,A,0
1041783,B,0
1040327,A,0
1040607,A,0
1036897,B,0
1031735,B,0
1041660,B,0
1031248,B,0
1034027,B,0
1042942,B,0
1044093,A,0
1042616,B,0
1040567,B,0
1038354,B,0
1046992,B,0
1032808,B,0
1049837,A,0
1040498,B,0
1037178,B,0
1034141,A,0
1030464,A,0
1038832,A,0
1036206,A,0
1036877,A,0
1030693,B,0
1039336,B,0
1031831,A,0
1041079,B,0
1039180,A,0
1033837,B,0
1043566,A,0
1033476,A,0
1047076,B,0
1034403,B,0
1044518,A,0
1047824,A,0
1033083,B,0
1045293,B,0
1048688,B,0
1033717,A,0
1038745,B,0
1038828,B,0
1037768,B,0
1033657,B,0
1040848,A,0
1046009,B,0
1046549,B,0
1039617,A,0
1031433,B,0
1042807,A,0
1030176,B,0
1042990,A,0
1038020,A,0
1046368,B,0
1049152,B,0
1031702,B,0
1041628,B,0
1046036,A,0
1035300,A,0
1035131,A,0
1042366,A,0
1047642,A,0
1032690,A,0
1041237,A,0
1036334,A,0
1035377,A,0
1048606,A,0
1046475,B,0
1040247,A,0
1033114,B,0
1046957,B,0
1040091,A,0
1040754,A,0
1043400,A,0
1033164,A,0
1034006,A,0
1043374,B,0
1041907,A,0
1046407,A,0
1046501,B,0
1049940,B,0
1039978,A,0
1043946,A,0
1049055,A,0
1041154,A,0
1041229,B,0
1038801,B,0
1032646,A,0
1040348,A,0
1036497,B,0
1038593,A,0
1048074,A,0
1042797,A,0
1040115,B,0
1044670,B,0
1036386,B,0
1036625,A,0
1046078,B,0
1041157,B,0
1032459,A,0
1037770,B,0
1040378,B,0
1038613,B,0
1038780,B,0
1047266,A,0
1036269,B,0
1043541,A,0
1042202,A,0
1041584,B,0
1030363,B,0
1049102,A,0
1038954,B,0
1034181,B,0
1041732,A,0
1044745,B,0
1039463,B,0
1032360,A,0
1047026,A,0
1042881,A,0
1032052,A,0
1031690,B,0
1039685,B,0
1033042,A,0
1049466,B,0
1038754,B,0
1030654,A,0
1038852,B,53.4
1047502,A,0
1034266,A,0
1041534,A,0
1033863,A,23.31
1035344,B,0
1046479,A,0
1038028,B,0
1040263,A,0
1036831,B,0
1049448,B,0
1044799,A,0
1044853,A,0
1039014,B,0
1034536,A,0
1040620,B,0
1031013,B,0
1046882,B,0
1049460,B,0
1039813,A,0
1040220,A,0
1047271,B,0
1043742,B,0
1047553,B,0
1030249,A,0
1034394,B,0
1035704,B,0
1036823,B,0
1039544,B,0
1038623,B,0
1030354,A,0
1031398,A,0
1046207,A,0
1046657,B,0
1047264,B,0
1045780,A,0
1040316,A,0
1041353,B,0
1033060,B,0
1047505,A,0
1041508,A,0
1034674,A,0
1046521,A,0
1033854,B,0
1037344,A,0
1048040,A,0
1041981,B,0
1049577,B,0
1030809,B,0
1048707,A,0
1036214,A,0
1031061,B,0
1046659,B,0
1040314,B,0
1038792,A,0
1031845,B,0
1033472,B,0
1041087,A,0
1047336,B,0
1033096,A,0
1040534,A,0
1035485,A,0
1036990,B,0
1032717,B,0
1047964,B,0
1033464,B,0
1046547,A,0
1047469,A,0
1039967,A,0
1045921,A,0
1041955,A,0
1030533,A,0
1038909,B,0
1030628,A,0
1047138,B,0
1040803,A,0
1033366,B,0
1038109,A,0
1035361,B,0
1034235,A,0
1047316,A,0
1032752,A,0
1033623,A,0
1031516,A,0
1036461,A,0
1032562,B,0
1049666,A,0
1033592,B,0
1034150,B,0
1042177,A,0
1046359,A,78.41
1032191,B,0
1038984,B,0
1034430,A,0
1046349,A,0
1048874,B,0
1037496,A,0
1044333,A,0
1046990,B,0
1038537,B,0
1040900,A,0
1037375,A,0
1043574,B,0
1041669,A,0
1033160,B,0
1031508,A,0
1040797,B,0
1049478,B,0
1040078,B,0
1035606,A,0
1040019,A,0
1042050,A,0
1044394,A,0
1040564,A,0
1047510,B,0
1039710,B,0
1031365,A,0
1048805,A,0
1038053,B,0
1046437,A,0
1031644,B,0
1035459,A,0
1039157,A,0
1044875,A,0
1043898,B,0
1032860,B,0
1044694,B,190.91
1044579,A,0
1032138,A,76.98
1034971,B,0
1039417,B,0
1033892,A,80.73
1045063,B,0
1032079,A,0
1037769,A,0
1047078,B,0
1034783,B,0
1032050,A,69.46
1042712,A,0
1047513,B,0
1048893,A,0
1039072,B,0
1033829,A,0
1049533,A,0
1030921,A,0
1048918,B,0
1036595,A,0
1037097,B,0
1048050,B,0
1037270,B,0
1046889,A,0
1035193,B,0
1039031,B,0
1047470,B,0
1048669,A,0
1045761,B,0
1039034,A,0
1039912,B,0
1036766,B,0
1033579,B,0
1030393,B,0
1037751,A,0
1036444,B,0
1035475,A,0
1042968,A,0
1047193,B,60.44
1042458,B,0
1040571,B,0
1047924,A,0
1043614,A,0
1044426,B,0
1038922,B,0
1033701,A,0
1048138,A,0
1032324,B,0
1047376,B,0
1041759,B,0
1047744,A,0
1044948,A,0
1039713,A,0
1033968,B,0
1032144,A,0
1031666,A,0
1032506,B,0
1035741,A,0
1042369,A,0
1038567,B,0
1048128,B,0
1036751,A,0
1032382,B,17.35
1047800,B,0
1040237,B,0
1043060,A,0
1040938,A,0
1048318,B,0
1034980,A,0
1041123,B,0
1033859,A,0
1047752,A,0
1034874,A,0
1035012,A,0
1045882,B,0
1045007,A,0
1044596,A,0
1031469,A,0
1033736,B,0
1033194,A,0
1035987,A,0
1030394,B,0
1042980,B,0
1039594,B,0
1047708,B,0
1042752,A,0
1035171,B,0
1033745,A,0
1046617,B,0
1033541,A,0
1036159,A,0
1046121,B,0
1043835,A,425.4
1030686,B,0
1036412,B,0
1041409,B,0
1044334,B,0
1046158,B,0
1033802,A,0
1041293,A,0
1046461,B,0
1040474,B,104.85538745484692
1048302,B,49.851622746030586
1030728,A,0
1034164,B,0
1031436,A,0
1035134,A,0
1042216,A,36.41988743564672
1038981,A,0
1043211,A,0
1037159,B,54.44
1030400,A,0
1049381,A,0
1032543,A,0
1036433,B,0
1035165,B,0
1049963,A,0
1043484,A,0
1049046,A,0
1037295,A,0
1036070,B,0
1032483,A,0
1036312,B,0
1042008,A,0
1045597,B,0
1041346,A,62.7
1049081,B,0
1046012,B,0
1047192,B,0
1048769,B,0
1032681,A,0
1045315,B,0
1043128,B,0
1037491,A,0
1039107,A,0
1033479,A,0
1035817,B,0
1047237,A,0
1045513,A,0
1035878,B,0
1030992,B,0
1030480,B,21.42
1031014,B,0
1030636,A,0
1048228,A,0
1039163,A,0
1032976,A,0
1037089,B,0
1049627,B,0
1048069,B,0
1035437,B,0
1043434,B,0
1030990,B,0
1035327,A,0
1040822,A,0
1038115,A,0
1033478,B,0
1038469,A,0
1040484,A,0
1047068,B,0
1043330,B,0
1038439,A,200.89
1031674,B,0
1048441,A,0
1047790,B,0
1043785,A,0
1035367,A,0
1044198,B,0
1037851,B,0
1038629,A,0
1043276,B,0
1044109,B,0
1041929,A,0
1048740,B,0
1046148,A,0
1030697,A,70.82
1039988,A,0
1035060,B,0
1047737,B,0
1040520,B,0
1030682,B,0
1040387,B,0
1042852,B,0
1035599,B,0
1034509,A,0
1047214,B,0
1044530,A,0
1049163,B,0
1030894,A,0
1038965,B,0
1042307,A,0
1038273,B,0
1047861,A,0
1048862,A,64.8
1036737,A,47.33
1030585,A,0
1048305,A,0
1030534,B,0
1038724,B,0
1042498,B,0
1042022,A,0
1038679,B,0
1036771,B,0
1047878,A,0
1033351,A,0
1031107,B,0
1033519,A,0
1048721,A,0
1044739,B,0
1041192,B,0
1032924,B,0
1048240,B,0
1030416,A,0
1044780,A,0
1043148,A,0
1034200,B,35
1035499,A,0
1033469,B,0
1039265,A,0
1043598,B,0
1046577,A,0
1048546,B,0
1037845,A,0
1044037,A,0
1038009,B,0
1038767,B,0
1044582,A,0
1042195,A,0
1048854,A,0
1033085,A,0
1048267,B,0
1030938,B,0
1035460,A,0
1045632,A,0
1042163,B,0
1047939,B,26.96
1046429,B,0
1035002,B,0
1044938,B,0
1042709,A,0
1035004,A,0
1043480,A,0
1046576,A,0
1032518,B,0
1048200,A,0
1039196,A,0
1046210,A,0
1031535,B,0
1033081,A,0
1038538,A,0
1041458,B,0
1041818,B,0
1036190,B,0
1038256,A,0
1043579,A,0
1034959,B,0
1034167,B,0
1039432,B,0
1030707,B,0
1037927,B,0
1049583,A,0
1032179,B,0
1033320,B,0
1031864,A,0
1034566,B,0
1041894,A,0
1036798,B,0
1039114,B,0
1044550,A,0
1039758,B,0
1031208,A,99.60292787883358
1042030,A,0
1047689,B,0
1033635,B,0
1043653,A,0
1036574,B,0
1045902,A,0
1039397,B,0
1037378,A,0
1037112,B,0
1040392,B,58.94
1046941,B,0
1041022,B,0
1048860,A,0
1038375,B,0
1034325,B,0
1043920,B,0
1035548,A,0
1033792,A,0
1049071,A,0
1044328,B,0
1046983,A,0
1043956,A,0
1043194,A,0
1038695,A,0
1032982,A,0
1037579,A,0
1038991,A,0
1043281,A,0
1035539,B,0
1036724,B,0
1032367,B,0
1032336,A,0
1043234,B,0
1045962,B,0
1033331,A,0
1040549,B,0
1042037,A,0
1046820,B,0
1038004,A,0
1047672,B,0
1045944,B,0
1047829,A,0
1032878,B,0
1047665,A,0
1049751,A,0
1041195,B,0
1035282,A,0
1035534,A,0
1041575,A,0
1047095,B,0
1043334,A,0
1040832,B,0
1048630,A,0
1035358,B,0
1049022,A,0
1036422,B,0
1049628,A,0
1039015,B,0
1035096,B,0
1037747,A,0
1032355,A,0
1046415,B,49.97
1041665,A,0
1038997,B,0
1034352,B,0
1031281,B,0
1037451,A,0
1045339,B,0
1044402,B,0
1046922,B,0
1036896,B,104.88275865059552
1035068,B,0
1044271,B,0
1049864,A,0
1030803,B,0
1042162,A,0
1046459,A,0
1034717,A,0
1042262,A,76.2
1030958,A,0
1049906,A,0
1036571,A,0
1047240,A,0
1040346,A,0
1041232,A,0
1042600,B,0
1032126,A,0
1048760,A,0
1031142,B,0
1049890,B,0
1033014,A,0
1043300,A,0
1030166,A,0
1042439,A,0
1033465,B,0
1040847,A,0
1037723,B,0
1038245,A,0
1042753,A,0
1045621,B,0
1041444,B,0
1046212,B,0
1042481,A,0
1034133,B,66.6
1043412,B,0
1043037,B,0
1031828,B,0
1035857,A,0
1037733,B,0
1033696,B,0
1033389,B,0
1036947,B,0
1035405,A,0
1044941,A,0
1048751,B,0
1041621,A,0
1031149,B,0
1038467,B,0
1030278,B,20.26
1042386,A,0
1037279,A,0
1043636,B,0
1035049,B,0
1042228,A,0
1036333,B,0
1038411,A,0
1044291,A,0
1047480,B,0
1048656,B,0
1049356,A,0
1039384,A,53.32
1032480,A,0
1049373,B,0
1043005,B,0
1042675,A,0
1034467,A,0
1032205,B,0
1041013,A,0
1037984,B,0
1033513,B,0
1046301,B,0
1041049,B,0
1048981,A,0
1047423,A,0
1032135,B,0
1046875,A,0
1036100,B,0
1033291,A,0
1046865,B,0
1030824,B,0
1048367,A,0
1042774,A,0
1042416,B,0
1044843,B,0
1042724,A,0
1037481,B,0
1034139,A,0
1045690,A,0
1043491,A,82.21
1040543,A,0
1030296,A,0
1038835,A,0
1032520,B,0
1040741,A,0
1042433,A,0
1045904,B,0
1039250,B,0
1033101,B,0
1044419,A,0
1035199,B,0
1035357,B,0
1038864,B,0
1049149,A,0
1042237,B,0
1046726,B,0
1042814,B,0
1040350,B,0
1044065,A,0
1040800,B,0
1032762,A,0
1033656,A,0
1049291,A,0
1046257,B,0
1044665,A,0
1044655,B,0
1045708,B,0
1041416,B,0
1038506,A,0
1041542,A,0
1042026,A,0
1049553,A,0
1046838,A,0
1037465,A,0
1049112,B,0
1047220,B,0
1046280,B,0
1046188,A,0
1036137,A,0
1046753,B,0
1046829,B,0
1040591,A,0
1031324,A,0
1042372,A,0
1044100,B,0
1037570,B,0
1041459,B,69.48
1048838,B,0
1031371,A,0
1030373,A,0
1034488,B,0
1033873,B,0
1038519,B,0
1030210,A,0
1042622,A,0
1048822,B,0
1033800,A,0
1045509,A,0
1031197,B,0
1037016,A,0
1044841,B,0
1043454,B,0
1037413,A,0
1030438,A,0
1048897,B,0
1031720,A,0
1033977,B,0
1032234,B,0
1044691,A,0
1035965,A,0
1032080,B,0
1034673,A,0
1037353,A,0
1041922,A,0
1036809,A,0
1033261,A,0
1033097,B,0
1045685,A,0
1039698,A,0
1039908,A,0
1041525,A,0
1037336,A,0
1041052,B,0
1036757,A,0
1039487,B,0
1034538,A,0
1045333,B,0
1035033,A,0
1031423,A,0
1033278,A,0
1048372,B,0
1049693,B,0
1033317,B,0
1036057,B,0
1033377,B,0
1031858,B,0
1037507,A,0
1038459,A,0
1040132,B,0
1039161,A,31.08
1039822,A,0
1041418,B,0
1047904,A,0
1033174,B,0
1032645,A,0
1030947,B,0
1044966,A,0
1049144,B,0
1046323,B,0
1034749,A,0
1032926,A,0
1049842,A,0
1042027,A,0
1049504,A,0
1048454,B,0
1047879,A,0
1038315,B,0
1040323,B,0
1038216,B,0
1042961,A,0
1031025,A,0
1039540,B,0
1035990,B,0
1043675,A,0
1042903,B,0
1036651,A,0
1049176,B,0
1031222,A,0
1045433,A,0
1040921,A,0
1047731,A,0
1039676,B,0
1032238,A,0
1040441,B,0
1041219,B,0
1037226,B,0
1033860,A,0
1030163,A,0
1046405,B,0
1047232,A,0
1038520,B,0
1033677,A,0
1047221,A,0
1034551,A,0
1033168,B,0
1045611,A,0
1030375,B,0
1031597,A,36.01
1035644,B,0
1047579,B,0
1040675,A,0
1046749,B,0
1031160,A,0
1033964,A,0
1036878,A,0
1031287,B,0
1043764,A,0
1040767,B,0
1043612,B,0
1034329,B,0
1034953,A,0
1030826,A,0
1040234,B,0
1033416,B,0
1044790,A,0
1037779,B,0
1038070,A,0
1036843,B,0
1046493,A,0
1039221,B,0
1048097,A,0
1049881,B,0
1046611,B,0
1035365,B,0
1031876,A,0
1036673,B,36.96
1036342,A,0
1032311,B,0
1042861,B,0
1039477,B,0
1049641,A,0
1034099,B,0
1033634,A,0
1043865,A,0
1032815,B,0
1048462,A,0
1038333,A,0
1043436,B,0
1041668,B,0
1049991,B,0
1036622,B,0
1049056,B,0
1038444,B,0
1040526,B,0
1042561,B,0
1041901,B,0
1030218,B,46.13
1043563,A,0
1040913,B,0
1042351,B,0
1037885,A,0
1046668,B,0
1031931,A,0
1042338,B,0
1036907,B,0
1044111,A,0
1043344,A,0
1045233,B,0
1040444,B,0
1037239,A,0
1037560,B,0
1045571,A,0
1041368,B,0
1032230,B,0
1043624,B,0
1040431,B,0
1040004,B,0
1032606,A,0
1042976,B,0
1040306,A,0
1031564,A,0
1035186,B,0
1032147,B,0
1043204,A,0
1047585,B,0
1041506,A,0
1038550,B,0
1044212,B,0
1032353,A,0
1036279,A,0
1047566,B,0
1039269,A,0
1031310,A,0
1048634,A,0
1032798,B,0
1049312,B,0
1032159,A,0
1042190,A,0
1030445,A,0
1044287,A,0
1042180,A,0
1032786,B,0
1049070,B,0
1039961,B,0
1038494,A,0
1048139,A,0
1030641,A,0
1042126,B,0
1049601,B,0
1032443,A,0
1037732,A,0
1042447,A,0
1030805,A,0
1038898,B,0
1036899,B,0
1044856,A,0
1033246,B,0
1039401,A,45.3
1049362,B,0
1030451,A,0
1035277,B,0
1034675,A,0
1041897,A,0
1049665,A,0
1034534,A,0
1032454,B,0
1032566,B,0
1044332,B,0
1040358,B,0
1037704,B,0
1047203,B,0
1037402,B,0
1030271,A,0
1043524,A,0
1031965,A,28.53
1031551,A,0
1044919,A,0
1030806,A,0
1033778,A,0
1031593,A,0
1043372,B,0
1040351,B,0
1046254,B,0
1042343,A,0
1036078,B,0
1046563,B,13.43
1048676,A,0
1038698,A,0
1049888,A,0
1031426,B,0
1040029,B,0
1039780,B,0
1031710,B,0
1035368,B,0
1041866,A,0
1044307,B,0
1037208,A,0
1038713,B,0
1046435,A,0
1030680,A,15.86
1049021,A,0
1048360,A,0
1032236,A,0
1040504,A,0
1046277,B,0
1047395,B,0
1037906,B,0
1033360,B,62.18
1032232,B,0
1033940,B,0
1048537,B,0
1040254,A,0
1035595,A,0
1038514,B,0
1049379,A,0
1034865,A,0
1030358,A,0
1044103,A,0
1036160,A,0
1032339,B,0
1036879,B,0
1031151,A,0
1041021,A,0
1031207,A,0
1040769,A,0
1031322,B,0
1037782,A,0
1042039,A,73.61
1046553,B,0
1047624,B,0
1042189,A,0
1037677,B,0
1045634,A,0
1030743,A,0
1038456,B,0
1035653,B,0
1049947,B,0
1049243,B,0
1038337,A,0
1032903,A,0
1043417,A,0
1042015,A,0
1045364,A,0
1036893,A,0
1040231,A,0
1049684,B,0
1042043,B,0
1036830,A,0
1034537,A,0
1047301,A,0
1044113,B,0
1039108,A,0
1048742,B,54.67
1033367,A,0
1036346,B,0
1048807,B,0
1030130,B,0
1042634,B,0
1048078,A,0
1031196,B,0
1036203,B,0
1033955,A,0
1035128,B,0
1038846,B,0
1044738,B,0
1031087,A,0
1041129,B,0
1040729,A,0
1040453,B,0
1034570,A,0
1040156,B,0
1045663,B,0
1031463,B,0
1034065,A,0
1043698,A,0
1042049,A,0
1043637,B,0
1047982,B,0
1038151,A,0
1043251,B,0
1039831,B,0
1046964,B,0
1041622,B,0
1034890,B,0
1033645,A,0
1043264,B,0
1038670,B,0
1047097,A,0
1048206,A,0
1044862,A,0
1046410,A,0
1033449,A,0
1040746,A,0
1041400,B,0
1044769,A,0
1047715,B,0
1045891,A,0
1032069,B,0
1038366,A,0
1035780,A,0
1037686,B,0
1035400,B,0
1039389,B,0
1048956,B,0
1044687,A,0
1034582,B,0
1036013,B,0
1048654,A,0
1030869,B,42.42
1046354,B,0
1045819,B,0
1034283,A,0
1047597,A,0
1045749,B,0
1047887,B,0
1032504,A,0
1045980,A,0
1034363,A,0
1046186,A,0
1044477,A,0
1039312,A,0
1040546,A,0
1037603,B,0
1049332,B,0
1043381,A,0
1037263,A,0
1049976,A,0
1049607,A,0
1034051,A,0
1038888,B,0
1037712,A,74.61
1049722,A,0
1032291,B,0
1036055,A,0
1042058,A,0
1034256,A,0
1033527,B,0
1034177,A,0
1046861,B,0
1044337,B,0
1038113,B,0
1038813,A,0
1044140,B,0
1046074,B,0
1039719,B,0
1036827,B,0
1033502,B,0
1047086,A,0
1037061,A,0
1046002,A,0
1042169,A,0
1049713,B,0
1032891,B,0
1049244,B,0
1033907,A,0
1042766,B,0
1046101,A,0
1041675,B,0
1037889,B,0
1037424,A,0
1042130,B,0
1035565,B,0
1037134,B,0
1040375,A,0
1042743,A,0
1030972,A,0
1047350,A,0
1039425,B,0
1045307,A,0
1038621,B,0
1039787,A,0
1036658,A,0
1049887,B,0
1044357,A,0
1040650,A,0
1043435,A,0
1041835,A,0
1047294,A,0
1048209,A,0
1038706,B,0
1036963,A,0
1033912,A,0
1049156,B,0
1035979,A,0
1034421,B,0
1032152,B,0
1037721,B,0
1042525,B,0
1043168,A,0
1048559,A,0
1033497,B,0
1031327,B,0
1034701,B,0
1044209,B,0
1031688,B,0
1031731,A,0
1036819,A,0
1033722,B,0
1046093,A,0
1034204,A,0
1047766,A,0
1034661,B,0
1035101,B,0
1038324,A,0
1032660,A,0
1032257,A,0
1031814,B,0
1044881,B,0
1043433,A,0
1033021,B,0
1048011,A,0
1033095,A,0
1034367,B,0
1031358,A,0
1033992,B,0
1044170,B,0
1039672,B,0
1042006,B,0
1030330,A,0
1048133,A,0
1041341,B,0
1047329,B,0
1047409,A,0
1040910,A,0
1048679,B,0
1045065,B,48.43
1043295,A,0
1033986,A,0
1044647,A,0
1037803,B,41.57
1044251,A,0
1044071,B,0
1037386,A,0
1042803,B,0
1030398,A,0
1049805,A,0
1047281,B,0
1044308,B,0
1030793,B,0
1034020,B,0
1043643,B,0
1036635,B,0
1043559,A,0
1039795,B,0
1036453,B,0
1045129,A,0
1046996,A,0
1044598,B,0
1048708,B,0
1039556,A,0
